,movieId,title,genres,release_date,vote_average,vote_count,keywords
4028.0,19405,Recess: School's Out,"Science Fiction, Animation, Comedy, Family",2001,6.5,100.0,"holiday, elementary school, friends, based on tv series, summer"
4029.0,1921,Sweet November,"Drama, Romance",2001,6.5,300.0,"workaholic, dogsitter"
4030.0,44412,Company Man,Comedy,2000,5.5,0.0,duringcreditsstinger
4031.0,21620,The Price of Milk,"Comedy, Drama, Foreign, Romance",2000,6.0,0.0,[]
4032.0,23685,Monkeybone,"Adventure, Fantasy, Animation, Action, Comedy",2001,4.0,100.0,"parallel world, organ donation, horniness agent, aftercreditsstinger"
4033.0,12138,3000 Miles to Graceland,"Action, Adventure, Comedy, Thriller, Crime",2001,6.0,200.0,"casino, submachine gun, hold-up robbery, elvis, reference to elvis presley"
4034.0,48217,The Widow of Saint-Pierre,"Romance, Drama",2000,6.5,0.0,"france, island, fisherman, love, revenge"
4035.0,6073,The Mexican,"Action, Comedy, Crime, Romance",2001,6.0,400.0,"kidnapping, pistol"
4036.0,39180,See Spot Run,"Action, Comedy, Family",2001,5.0,0.0,dog
4037.0,35569,Carman: The Champion,"Drama, Action",2001,3.0,0.0,"sport, drama, christian film"
4038.0,25208,The Caveman's Valentine,"Drama, Mystery, Thriller",2001,6.0,0.0,woman director
4039.0,82103,"Me, You, Them","Comedy, Drama, Romance",2000,6.5,0.0,love triangle
4040.0,19513,Series 7: The Contenders,"Action, Comedy, Thriller",2001,6.5,0.0,[]
4041.0,2749,15 Minutes,"Action, Crime, Thriller",2001,5.5,200.0,"new york, female nudity, prison, prostitute, rape"
4042.0,10050,Get Over It,"Comedy, Romance",2001,5.5,100.0,"theatre play, theatre group, high school, falling in love"
4043.0,17203,Blow Dry,"Comedy, Drama",2001,6.0,0.0,independent film
4044.0,168485,Hit and Runway,[],1999,0.0,0.0,[]
4045.0,95682,Long Night's Journey Into Day,Documentary,2000,2.5,0.0,woman director
4046.0,54968,Simon Magus,[],1999,10.0,0.0,simon magus
4047.0,49929,When Brendan Met Trudy,[],2000,0.0,0.0,[]
4048.0,2302,Avalon,Drama,1990,6.0,0.0,"usa, russia, jew, rabbi, synagogue"
4049.0,32686,Gray's Anatomy,"Comedy, Drama",1996,6.5,0.0,independent film
4050.0,13889,Madadayo,Drama,1993,7.5,0.0,[]
4051.0,6028,The Mirror Crack'd,"Crime, Thriller, Mystery",1980,6.0,0.0,"detective, death, movie star, murder mystery"
4052.0,51802,Of Mice and Men,Drama,1939,7.5,0.0,"great depression, drifter"
4053.0,42148,Pixote,"Crime, Drama",1981,8.5,0.0,"prostitution, crime"
4054.0,29492,Reform School Girls,"Action, Comedy, Crime",1986,6.5,0.0,woman director
4055.0,25447,Tapeheads,"Comedy, Drama",1988,5.5,0.0,"blackmail, music video"
4056.0,28410,Tuff Turf,"Drama, Action, Romance",1985,6.0,0.0,"dance, gang, teenager, gangster"
4057.0,38545,The Unbelievable Truth,"Comedy, Drama, Romance",1989,7.5,0.0,"independent film, gossip, ex-con"
4058.0,19490,The Bishop's Wife,"Comedy, Drama, Fantasy, Romance",1947,7.0,0.0,"holiday, bishop, christmas time"
4059.0,31151,Elvis That's the Way It Is,"Music, Documentary",1970,8.0,0.0,"concert, elvis presley, back stage"
4060.0,1888,The Fortune Cookie,"Romance, Comedy",1966,7.0,0.0,"usa, american football, brother-in-law, wheelchair, honesty"
4061.0,38805,Lilies of the Field,"Comedy, Drama",1963,6.5,0.0,"farm life, nuns"
4062.0,16618,Hans Christian Andersen,"Music, Romance, Family",1952,6.5,0.0,"musical, biography"
4063.0,2428,The Greatest Story Ever Told,"Drama, History",1965,6.5,0.0,"jesus christ, biography, epic"
4064.0,22013,Elmer Gantry,Drama,1960,7.5,0.0,"evangelist, revivalism"
4065.0,15598,Alfie,"Comedy, Drama, Romance",1966,6.5,100.0,"womanizer, playboy"
4066.0,43332,Demetrius and the Gladiators,"Action, Adventure, Drama, History",1954,6.5,0.0,gladiator
4067.0,62127,The Fantasticks,"Comedy, Drama, Music, Romance, Science Fiction",1995,6.5,0.0,[]
4068.0,56137,I Know Where I'm Going!,"Drama, Romance",1945,6.5,0.0,[]
4069.0,17965,The Abominable Dr. Phibes,"Comedy, Horror",1971,7.0,100.0,"life and death, scotland yard, loss of lover, mask, pest"
4070.0,29067,"Die, Monster, Die!","Drama, Horror, Thriller, Science Fiction, Foreign",1965,6.5,0.0,"mutant, greenhouse, carnivorous plant, radioactive, h.p. lovecraft"
4071.0,33250,Real Life,Comedy,1979,6.0,0.0,reality show
4072.0,14460,Battle Beyond the Stars,Science Fiction,1980,6.0,0.0,"clone, hitman, outer space, robot, explosion"
4073.0,17466,Death Warrant,"Action, Crime, Drama, Mystery, Thriller",1990,5.5,100.0,"prison, prisoner, murder"
4074.0,9594,Double Impact,"Thriller, Action, Crime, Drama",1991,5.5,200.0,"loss of parents, karate, fighter, revenge, hong kong"
4075.0,35976,The End,Comedy,1978,5.5,0.0,dark comedy
4076.0,4986,Fuzz,"Comedy, Crime, Drama",1972,6.0,0.0,blackmail
4077.0,2453,Harley Davidson and the Marlboro Man,"Action, Thriller",1991,6.0,100.0,"corruption, harley davidson, drug dealer, los angeles, las vegas"
4078.0,33676,Losin' It,Comedy,1983,4.5,0.0,"male nudity, female nudity, mexico, prostitute, nudity"
4079.0,4587,Mermaids,"Comedy, Drama, Romance",1990,6.5,100.0,"dress, swimming, kennedy assassination, polka dot, aspiring nun"
4080.0,31004,The Mighty Quinn,"Action, Comedy, Mystery, Thriller",1989,6.0,0.0,"romantic comedy, suspense, witty, whodunit"
4081.0,125099,Unmade Beds,Comedy,1997,5.0,0.0,[]
4082.0,27859,Rated X,Drama,2000,5.0,0.0,biography
4083.0,11454,Manhunter,"Crime, Horror, Thriller",1986,7.0,300.0,"loss of family, covered investigation, eye, full moon, investigation"
4084.0,38718,Reversal of Fortune,Drama,1990,6.5,100.0,biography
4085.0,4192,Death on the Nile,Mystery,1978,6.5,100.0,"egypt, hercule poirot, shipboard, murder mystery"
4086.0,11607,DeepStar Six,"Action, Horror, Thriller, Science Fiction",1989,5.0,100.0,"ocean, sea, deep sea, water monster, scuba diving"
4087.0,14052,Revenge of the Nerds,Comedy,1984,6.5,200.0,"sex, defenestration, funhouse, boy with glasses, breathing fire"
4088.0,16889,Revenge of the Nerds II: Nerds in Paradise,Comedy,1987,5.5,100.0,"nerd, vacation, farce, jock, frame up"
4089.0,39934,Longtime Companion,Drama,1990,7.0,0.0,"gay, aids, hiv, lgbt, lgbt history"
4090.0,26580,4 Little Girls,Documentary,1997,6.5,0.0,[]
4091.0,21309,River's Edge,"Crime, Drama",1986,6.5,100.0,"sex, police, friends, murder"
4092.0,16263,Girls Just Want to Have Fun,"Comedy, Family, Music, Romance",1985,6.5,0.0,[]
4093.0,4985,The Longest Yard,"Crime, Comedy, Drama",1974,6.5,100.0,"prison, american football, sport"
4094.0,20704,Necessary Roughness,Comedy,1991,5.5,0.0,"american football, sport"
4095.0,23730,C.H.U.D.,"Horror, Science Fiction",1984,5.5,100.0,"monster, mutant, shower, police, blood splatter"
4096.0,853,Enemy at the Gates,War,2001,7.0,1000.0,"winter, sniper, world war ii, stalingrad"
4097.0,10877,Exit Wounds,"Action, Crime, Thriller",2001,5.5,100.0,"corruption, scandal, shadowing, police"
4098.0,5257,The Dish,"History, Comedy, Drama",2000,6.5,100.0,"nasa, australia, moon landing, independent film, moon walk"
4099.0,77,Memento,"Mystery, Thriller",2000,8.0,4200.0,"individual, insulin, tattoo, waitress, amnesia"
4100.0,20322,The Brothers,"Comedy, Drama, Romance",2001,7.0,0.0,"independent film, track and field, gangster rap"
4101.0,10833,Heartbreakers,"Crime, Comedy, Romance",2001,6.0,300.0,cons and scams
4102.0,20309,Say It Isn't So,"Comedy, Romance",2001,5.0,0.0,[]
4103.0,125093,Too Much Sleep,[],1997,0.0,0.0,[]
4104.0,12658,Someone Like You...,"Comedy, Romance",2001,6.0,100.0,"feminism, cohabitant, tv show, man-woman relation, man between two women"
4105.0,10054,Spy Kids,"Action, Comedy, Family, Adventure",2001,5.5,900.0,"double life, parent child relationship, brother sister relationship, loss of parents, secret agent"
4106.0,10646,Tomcats,"Comedy, Romance",2001,5.0,100.0,"compulsive gambling, roulette, stag night, group of friends"
4107.0,2575,The Tailor of Panama,"Drama, Thriller",2001,6.0,100.0,"dancing, spy, birthday, map, fireworks"
4108.0,55,Amores perros,"Drama, Thriller",2000,7.5,500.0,"homeless person, mexico city, daughter, secret love, dogfight"
4109.0,65075,Keep the River on Your Right: A Modern Cannibal Tale,Documentary,2000,8.0,0.0,"cultural difference, woman director"
4110.0,44379,The Gleaners & I,"Documentary, Foreign",2000,7.0,0.0,woman director
4111.0,2043,Along Came a Spider,"Crime, Mystery, Thriller, Action",2001,6.0,400.0,"psychology, police operation, police, psychologist"
4112.0,4133,Blow,"Crime, Drama",2001,7.5,1400.0,"1970s, war on drugs, drug addiction, drug traffic, drug smuggle"
4113.0,56715,Just Visiting,"Comedy, Fantasy, Science Fiction",2001,5.0,200.0,"time travel, remake, alternate history, dragon, remake of french film"
4114.0,10991,Pokémon: Spell of the Unknown,"Adventure, Fantasy, Animation, Action, Family",2000,6.0,100.0,"mountain, mountain village, friendship, based on tv series, young boy"
4115.0,15940,Beautiful Creatures,"Comedy, Crime, Drama, Thriller",2000,6.0,0.0,"sexual abuse, self-defense, sadism, violence against women, psychological abuse"
4116.0,26791,Brigham City,"Crime, Drama, Mystery, Thriller",2001,7.5,0.0,[]
4117.0,44069,The Day I Became a Woman,"Drama, Foreign",2000,4.0,0.0,woman director
4118.0,68894,Shadow Magic,"Drama, Foreign, History",2000,6.0,0.0,[]
4119.0,634,Bridget Jones's Diary,"Comedy, Romance, Drama",2001,6.5,1400.0,"holiday, london england, england, alcohol, sex"
4120.0,10956,Joe Dirt,"Mystery, Adventure, Comedy, Romance, Drama",2001,5.5,200.0,"parent child relationship, loss of parents, looking for  birth parents, meteorite, janitor"
4121.0,19366,Josie and the Pussycats,"Comedy, Music",2001,5.0,100.0,"manager, pop, secret, small town, garage"
4122.0,136558,Kingdom Come,Comedy,2011,8.0,0.0,[]
4123.0,28308,The Body,"Drama, Mystery, Romance, Thriller",2001,5.0,0.0,"israel, rome, doubt, archeology\xa0"
4124.0,9519,Chopper,"Crime, Drama, Thriller",2000,6.5,100.0,"tattoo, kidnapping, gangster boss, delinquent, psychopathic killer"
4125.0,13898,The Circle,"Drama, Foreign",2000,6.5,0.0,[]
4126.0,196280,Lakeboat,[],2000,5.5,0.0,[]
4127.0,9290,Crocodile Dundee in Los Angeles,"Adventure, Comedy",2001,4.5,200.0,"crocodile, traffic jam, los angeles, stolen painting"
4128.0,13166,Freddy Got Fingered,Comedy,2001,4.5,100.0,"wheelchair, slacker, sausage"
4129.0,32590,The Center of the World,"Drama, Romance",2001,4.5,0.0,"sex, eroticism, unsimulated sex"
4130.0,109472,The Girl,"Drama, Thriller, Romance",2001,0.0,0.0,[]
4131.0,153141,The Low Down,"Romance, Comedy, Drama",2001,0.0,0.0,"friendship, love"
4132.0,52654,The Luzhin Defence,"Romance, Drama",2000,6.5,0.0,"italy, chess, based on novel, independent film, chess tournament"
4133.0,70282,The Visit,Drama,2000,0.0,0.0,[]
4134.0,47643,Lilies,"Drama, Fantasy, Romance",1996,7.5,0.0,"love triangle, gay, lovesickness, bishop, unrequited love"
4135.0,111,Scarface,"Action, Crime, Drama, Thriller",1983,8.0,3000.0,"miami, corruption, capitalism, cuba, prohibition"
4136.0,32488,Days of Wine and Roses,"Drama, Romance",1962,7.5,0.0,"rehabilitation, father-in-law, party, secretary, violence"
4137.0,10477,Driven,Action,2001,4.5,200.0,"competition, running, career, idol, racing car"
4138.0,12484,The Forsaken,"Action, Adventure, Horror, Thriller",2001,5.0,0.0,"vampire, full moon, poster, hitchhiker, homoeroticism"
4139.0,2144,One Night at McCool's,"Action, Comedy, Crime",2001,5.5,100.0,"conspiracy of murder, neo-noir"
4140.0,24113,Town & Country,"Comedy, Romance",2001,4.0,0.0,"architect, cellist, friends, anniversary"
4141.0,118052,Rat,"Drama, Fantasy, Comedy, Family",2001,6.0,0.0,[]
4142.0,1734,The Mummy Returns,"Adventure, Action, Fantasy",2001,6.0,2300.0,"son, ancient egypt, bracelet"
4143.0,38047,Eureka,Drama,2000,6.5,0.0,serial killer
4144.0,8076,Tuvalu,"Fantasy, Drama, Comedy, Science Fiction, Romance",1999,6.0,0.0,swimming pool
4145.0,4973,Under the Sand,"Drama, Mystery",2000,6.5,0.0,"beach, wife husband relationship, sadness, disappearance"
4146.0,8095,Cleopatra,"Drama, History, Romance",1963,6.5,200.0,"ancient rome, historical figure, cleopatra, julius caesar"
4147.0,849,Krull,"Fantasy, Action, Adventure",1983,6.0,100.0,"kingdom, lightsaber, cult favorite, dead body, magical object"
4148.0,27223,Lost in America,Comedy,1985,7.5,0.0,"gambling, yuppie, roulette, satire, winnebago"
4149.0,2981,The Lost World,"Adventure, Drama, Fantasy, Science Fiction",1925,6.5,0.0,"central and south america, professor, dinosaur"
4150.0,39266,Triumph of the Will,Documentary,1935,7.0,100.0,woman director
4151.0,31863,True Believer,"Crime, Drama",1989,6.5,0.0,[]
4152.0,11307,The World According to Garp,Comedy,1982,7.0,100.0,"sex, based on novel, nudity, pregnancy and birth, paternity"
4153.0,46498,Candy,"Fantasy, Comedy, Adventure",1968,5.5,0.0,"california, sex, obsession, seduction, satire"
4154.0,11163,Fellini Satyricon,"Drama, Fantasy",1969,7.0,100.0,"ancient rome, kaiser nero, wedding, roman bath"
4155.0,11035,Roma,"Comedy, Drama",1972,6.5,0.0,"rome, subway, theatre milieu, illegal prostitution, child"
4156.0,18691,Frankie and Johnny,"Comedy, Drama, Music, Romance",1966,6.0,0.0,riverboat
4157.0,3784,Frankie and Johnny,"Drama, Comedy, Romance",1991,6.5,100.0,"ex-detainee, cook, restaurant, greek, love"
4158.0,78133,A Home of Our Own,"Comedy, Drama",1993,7.0,0.0,"child abuse, widow, biography, family relationships, ""childs point of view""]"
4159.0,22829,Paris When It Sizzles,"Comedy, Romance",1964,6.5,0.0,paris
4160.0,35717,Pola X,"Drama, Romance",1999,6.0,0.0,"unsimulated sex, new french extremism"
4161.0,11936,City of Women,"Comedy, Drama",1980,7.0,0.0,"italy, ladykiller, feminism, empowerment, train ride"
4162.0,25221,For the Boys,"Music, Drama",1991,6.5,0.0,"dancer, entertainer, concert"
4163.0,19494,Nine to Five,Comedy,1980,6.5,100.0,[]
4164.0,40842,Norma Rae,Drama,1979,7.0,0.0,"factory, single mother, union, labor, textile worker"
4165.0,19357,Summer Rental,Comedy,1985,6.5,0.0,"rivalry, family vacation, suffering parent, time off, run down house"
4166.0,33743,"The 5,000 Fingers of Dr. T.","Family, Fantasy, Music",1953,6.5,0.0,dr. seuss
4167.0,32924,Catchfire,"Drama, Action, Thriller, Romance",1990,6.0,0.0,mafia
4168.0,9062,Love Story,"Drama, Romance",1970,6.5,100.0,"based on novel, harvard university, college, drama, cancer"
4169.0,11174,Pelle the Conqueror,Drama,1987,7.0,0.0,"skab under tv, bagved, Øverste hylde"
4170.0,934,Rififi,"Drama, Action, Crime",1955,7.5,100.0,"italian, jewelry, safe, night club, burglary"
4171.0,9476,A Knight's Tale,"Adventure, Drama, Romance, Action",2001,6.5,900.0,"poetry, knight, tournament, duel, torture"
4172.0,37691,Bread and Roses,"Comedy, Drama",2000,6.5,0.0,"socialism, politics, janitor"
4173.0,115810,Calle 54,"Documentary, Music, Foreign",2000,6.0,0.0,[]
4174.0,10613,The King Is Alive,Drama,2000,6.0,0.0,"shakespeare, tourist, theatre milieu, namibia, independent film"
4175.0,19094,Sordid Lives,Comedy,2001,6.0,0.0,"gay, southern usa, texas, dysfunctional family, dark comedy"
4176.0,14268,Startup.com,Documentary,2001,6.5,0.0,"friendship, internet, business start-up, woman director"
4177.0,5852,Angel Eyes,"Drama, Romance, Thriller",2001,5.5,100.0,"car crash, police officer"
4178.0,808,Shrek,"Adventure, Animation, Comedy, Family, Fantasy",2001,7.5,4200.0,"magic, liberation, lordship, castle, robin hood"
4179.0,49453,Fast Food Fast Women,"Comedy, Romance",2000,6.0,0.0,independent film
4180.0,824,Moulin Rouge!,"Drama, Music, Romance",2001,7.5,1400.0,"duke, musical, ""writers block"", music, terminal illness"
4181.0,37558,Little Brothers,"Drama, Foreign",1999,5.5,0.0,[]
4182.0,676,Pearl Harbor,"History, Romance, War",2001,6.5,1800.0,"nurse, patriotism, hawaii, world war ii, pilot"
4183.0,88727,Bloody Angels,"Thriller, Drama",1998,9.0,0.0,[]
4184.0,26813,Himalaya,"Adventure, Drama",1999,7.0,0.0,"nepal, himalaya, trek, yak"
4185.0,29572,The Man Who Cried,"Drama, Music, Romance, War",2000,6.0,100.0,"dancing, france, usa, england, gypsy"
4186.0,48109,Our Song,Drama,2000,6.5,0.0,independent film
4187.0,291675,Gabriela,[],2001,0.0,0.0,[]
4188.0,50541,Ice Castles,"Drama, Romance",1978,6.5,0.0,sport
4189.0,26255,Love Potion No. 9,"Comedy, Romance",1992,5.5,100.0,"new love, affection"
4190.0,22414,Postcards from the Edge,"Comedy, Drama",1990,6.5,0.0,hollywood
4191.0,43329,Apache,"Action, Western",1954,6.0,0.0,"apache, geronimo"
4192.0,42233,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson","Western, Comedy",1976,5.5,0.0,"wild west, wild west show, buffalo bill"
4193.0,1406,City Slickers,"Action, Adventure, Comedy, Drama, Western",1991,6.0,200.0,"men, stetson, vacation, prairie"
4194.0,13554,Eight Men Out,"Drama, History",1988,7.5,100.0,"baseball, sport, historical figure"
4195.0,17664,The Horse Soldiers,"War, Western",1959,7.0,0.0,"war hero, cavalry, standoff, confederate"
4196.0,66035,The Kentuckian,"Action, Western",1955,6.0,0.0,"texas, frontiersman"
4197.0,41050,La Notte,Drama,1961,7.5,100.0,"party, hospital, writer, socialite party"
4198.0,1632,Mississippi Burning,"Thriller, Crime, Drama",1988,7.5,300.0,"suicide, ku klux klan, mississippi, sheriff, shotgun"
4199.0,966,The Magnificent Seven,Western,1960,7.5,500.0,"horse, village, friendship, remake, bandit"
4200.0,12639,Return of the Seven,Western,1966,5.5,0.0,"mexico, horseback riding, male friendship, sequel"
4201.0,301,Rio Bravo,Western,1959,7.5,300.0,"sheriff, small town, gun, marshal, deputy"
4202.0,31527,The Scarlet Empress,"Drama, History, Romance",1934,6.5,0.0,"based on novel, russia, royal family, biography, royalty"
4203.0,4988,Semi-Tough,"Comedy, Drama, Romance",1977,5.5,0.0,"american football, sport, american football player"
4204.0,12623,Suspect,"Crime, Drama, Thriller",1987,6.5,0.0,"jurors, government, right and justice, lawyer, courtroom"
4205.0,11896,Throw Momma from the Train,"Crime, Comedy",1987,6.0,200.0,"mother, murder, train, ex-wife"
4206.0,25538,Yi Yi,"Drama, Romance",2000,7.5,100.0,"business man, daughter, pool, wedding, family"
4207.0,17971,Midnight Madness,"Comedy, Family",1980,5.5,0.0,scavenger hunt
4208.0,6498,Nightwatch,"Horror, Thriller",1994,7.0,0.0,"night watchman, danish horror"
4209.0,5923,The Sand Pebbles,"Action, Adventure, Drama, War, Romance",1966,7.0,100.0,"missionary, china, u.s. navy, chinese, battle"
4210.0,15497,Twelve O'Clock High,"War, Action, Drama",1949,7.0,0.0,"world war ii, u.s. air force, military base, nazi germany"
4211.0,21876,Von Ryan's Express,"Action, Drama, History, Thriller, War",1965,6.5,100.0,"italian, prisoners of war, german, frontier, escape"
4212.0,11090,The Animal,"Action, Comedy",2001,4.5,300.0,"dream, employee, car crash, scientist, police officer"
4213.0,14034,What's the Worst That Could Happen?,"Action, Comedy",2001,5.0,100.0,"business man, master thief, thief, ring"
4214.0,21056,Big Eden,"Drama, Romance",2000,6.0,0.0,"gay, montana, independent film, gay relationship, native american"
